number,street,city,county,state,postcode,latitude,longitude
3554,Olentangy St,Powell,Delaware,OH,43065,40.103383,-83.041853
1589,Village Way,Powell,Delaware,OH,43065,40.17965,-83.092571
6058,Village Way,Powell,Delaware,OH,43065,40.082027,-83.001432
7479,Liberty St,Powell,Delaware,OH,43065,40.169723,-83.028359
9587,Village Way,Powell,Delaware,OH,43065,40.218026,-83.076922
9650,Sawmill Pkwy,Powell,Delaware,OH,43065,40.089127,-83.11158
6063,Village Way,Powell,Delaware,OH,43065,40.113875,-83.013286
4984,Village Way,Powell,Delaware,OH,43065,40.097287,-83.013981
7768,Olentangy St,Powell,Delaware,OH,43065,40.118878,-83.011697
240,Liberty St,Powell,Delaware,OH,43065,40.115295,-83.011799
7629,Olentangy St,Powell,Delaware,OH,43065,40.129766,-83.135912
5199,Liberty St,Powell,Delaware,OH,43065,40.213503,-83.148771
7012,Sawmill Pkwy,Powell,Delaware,OH,43065,40.23753,-83.061597
7256,Olentangy St,Powell,Delaware,OH,43065,40.142369,-83.141025
7553,Sawmill Pkwy,Powell,Delaware,OH,43065,40.205648,-83.008591
5567,Village Way,Powell,Delaware,OH,43065,40.229447,-83.150431
8381,Village Way,Powell,Delaware,OH,43065,40.151658,-83.067426
1438,Sawmill Pkwy,Powell,Delaware,OH,43065,40.15946,-83.13947
8740,Liberty St,Powell,Delaware,OH,43065,40.083701,-83.008398
3077,Olentangy St,Powell,Delaware,OH,43065,40.093022,-83.007791
4841,Sawmill Pkwy,Powell,Delaware,OH,43065,40.20343,-83.134785
8229,Liberty St,Powell,Delaware,OH,43065,40.234853,-83.153693
8980,Olentangy St,Powell,Delaware,OH,43065,40.080996,-83.016586
2632,Liberty St,Powell,Delaware,OH,43065,40.226821,-83.12247
