number,street,city,county,state,postcode,latitude,longitude
9582,Town St,Columbus,Franklin,OH,43215,40.038845,-83.013839
5679,Park St,Columbus,Franklin,OH,43205,39.906554,-82.973811
4831,Long St,Columbus,Franklin,OH,43214,40.000858,-82.919011
370,Morse Rd,Columbus,Franklin,OH,43220,40.00223,-83.009033
3029,Broad St,Columbus,Franklin,OH,43026,39.963284,-83.004712
8816,Long St,Columbus,Franklin,OH,43235,40.026864,-83.043401
7959,State St,Columbus,Franklin,OH,43207,39.893425,-83.077752
1408,High St,Columbus,Franklin,OH,43202,39.945012,-83.004057
2481,Morse Rd,Columbus,Franklin,OH,43219,40.013116,-82.980394
9297,Summit St,Columbus,Franklin,OH,43231,40.040422,-82.990067
7956,State St,Columbus,Franklin,OH,43227,39.964788,-83.050538
9958,Gay St,Columbus,Franklin,OH,43203,40.036361,-83.073456
6863,Cleveland Ave,Columbus,Franklin,OH,43123,39.929022,-82.924394
415,Livingston Ave,Columbus,Franklin,OH,43227,40.03936,-82.955789
8102,Town St,Columbus,Franklin,OH,43223,39.966958,-82.921024
3551,Henderson Rd,Columbus,Franklin,OH,43220,39.899847,-82.932907
4167,Park St,Columbus,Franklin,OH,43210,40.028262,-82.938554
9534,Summit St,Columbus,Franklin,OH,43206,39.899225,-82.928314
6680,State St,Columbus,Franklin,OH,43215,40.03993,-82.965188
742,Gay St,Columbus,Franklin,OH,43223,39.918442,-83.04118
9764,Grant Ave,Columbus,Franklin,OH,43004,39.998999,-83.041521
3083,Long St,Columbus,Franklin,OH,43229,40.01062,-82.951099
8090,Cleveland Ave,Columbus,Franklin,OH,43219,39.888694,-83.074701
8115,Park St,Columbus,Franklin,OH,43207,40.00185,-82.984815
2513,Summit St,Columbus,Franklin,OH,43223,40.039647,-83.074217
2178,Main St,Columbus,Franklin,OH,43215,40.02818,-82.96999
9989,Gay St,Columbus,Franklin,OH,43206,39.934913,-82.94667
4881,Spring St,Columbus,Franklin,OH,43212,40.027484,-83.000583
2755,Park St,Columbus,Franklin,OH,43232,40.031676,-83.063796
974,Park St,Columbus,Franklin,OH,43219,40.003375,-83.044988
9038,Henderson Rd,Columbus,Franklin,OH,43220,39.974966,-82.929472
7160,Broad St,Columbus,Franklin,OH,43223,39.895936,-83.073086
5719,Town St,Columbus,Franklin,OH,43209,39.882223,-82.970857
9407,Town St,Columbus,Franklin,OH,43202,39.951066,-83.074028
4054,High St,Columbus,Franklin,OH,43224,40.002559,-82.943948
8208,Park St,Columbus,Franklin,OH,43214,39.994344,-82.944416
3489,Gay St,Columbus,Franklin,OH,43230,39.949408,-83.009423
4698,Spring St,Columbus,Franklin,OH,43230,39.883637,-83.040412
2117,Summit St,Columbus,Franklin,OH,43215,39.963715,-82.970324
6332,Henderson Rd,Columbus,Franklin,OH,43004,39.93681,-83.061724
1153,State St,Columbus,Franklin,OH,43206,39.960921,-83.053195
9328,Park St,Columbus,Franklin,OH,43222,39.953647,-83.033135
7206,Summit St,Columbus,Franklin,OH,43119,39.931973,-83.019668
9346,Cleveland Ave,Columbus,Franklin,OH,43220,40.029425,-83.066292
5471,Henderson Rd,Columbus,Franklin,OH,43201,39.893094,-82.937274
3526,State St,Columbus,Franklin,OH,43220,39.897963,-83.05371
887,Grant Ave,Columbus,Franklin,OH,43081,39.979614,-83.060454
5918,State St,Columbus,Franklin,OH,43026,40.019701,-83.043256
1671,Town St,Columbus,Franklin,OH,43210,40.020848,-82.976565
3298,State St,Columbus,Franklin,OH,43085,40.024246,-83.045028
7391,Bethel Rd,Columbus,Franklin,OH,43205,39.91779,-82.9778
3499,Bethel Rd,Columbus,Franklin,OH,43232,40.02169,-83.037105
3949,State St,Columbus,Franklin,OH,43205,39.98751,-83.003806
5612,Gay St,Columbus,Franklin,OH,43211,39.97351,-83.017874
6413,High St,Columbus,Franklin,OH,43212,39.894126,-83.074907
8947,Livingston Ave,Columbus,Franklin,OH,43081,40.012796,-82.924511
2562,High St,Columbus,Franklin,OH,43211,39.889581,-82.930749
5651,Main St,Columbus,Franklin,OH,43223,40.019406,-82.922264
3416,Bethel Rd,Columbus,Franklin,OH,43230,39.989596,-83.071519
4686,Broad St,Columbus,Franklin,OH,43232,40.00341,-82.959044
3393,Grant Ave,Columbus,Franklin,OH,43232,39.922112,-83.017793
4773,Henderson Rd,Columbus,Franklin,OH,43220,40.035746,-82.966065
4552,Broad St,Columbus,Franklin,OH,43213,39.908457,-83.069163
9398,Summit St,Columbus,Franklin,OH,43204,39.982106,-82.944095
1237,Spring St,Columbus,Franklin,OH,43229,40.040494,-82.932674
2145,Rich St,Columbus,Franklin,OH,43210,39.907841,-82.922312
6561,Grant Ave,Columbus,Franklin,OH,43230,39.927601,-82.970861
5975,Gay St,Columbus,Franklin,OH,43202,39.932065,-82.924083
7293,Grant Ave,Columbus,Franklin,OH,43123,39.987931,-82.929046
5088,Cleveland Ave,Columbus,Franklin,OH,43054,39.907181,-82.983964
6786,Broad St,Columbus,Franklin,OH,43222,39.97087,-83.025639
7641,Main St,Columbus,Franklin,OH,43227,39.943741,-82.936088
4365,Town St,Columbus,Franklin,OH,43206,39.982467,-82.972988
9621,Cleveland Ave,Columbus,Franklin,OH,43227,40.014523,-83.058242
8730,Gay St,Columbus,Franklin,OH,43209,39.886818,-82.993238
9313,Broad St,Columbus,Franklin,OH,43221,39.920301,-83.062982
3834,Rich St,Columbus,Franklin,OH,43222,39.890152,-82.966669
8093,Park St,Columbus,Franklin,OH,43221,40.008475,-83.032989
2902,High St,Columbus,Franklin,OH,43213,40.009738,-83.010114
533,Cleveland Ave,Columbus,Franklin,OH,43224,40.037202,-83.001688
2197,State St,Columbus,Franklin,OH,43206,39.91205,-83.014381
3759,State St,Columbus,Franklin,OH,43054,39.934302,-83.057347
1216,Long St,Columbus,Franklin,OH,43212,39.965098,-83.048469
3767,Livingston Ave,Columbus,Franklin,OH,43004,39.890395,-83.004876
1550,Rich St,Columbus,Franklin,OH,43202,40.013526,-83.029706
6540,Henderson Rd,Columbus,Franklin,OH,43202,39.996814,-82.97686
5483,Summit St,Columbus,Franklin,OH,43231,39.910155,-82.955471
6134,Park St,Columbus,Franklin,OH,43202,39.882772,-82.996774
4716,Spring St,Columbus,Franklin,OH,43026,39.984062,-83.069825
9484,Broad St,Columbus,Franklin,OH,43221,39.881325,-83.022996
6826,Cleveland Ave,Columbus,Franklin,OH,43223,39.886108,-82.95242
6086,High St,Columbus,Franklin,OH,43213,39.887881,-82.941556
4547,Town St,Columbus,Franklin,OH,43026,40.012564,-83.022542
1239,Grant Ave,Columbus,Franklin,OH,43203,39.980899,-82.967146
3485,Main St,Columbus,Franklin,OH,43213,39.986232,-82.932092
5726,Summit St,Columbus,Franklin,OH,43232,39.950894,-83.036311
8002,High St,Columbus,Franklin,OH,43082,39.90655,-82.924954
5420,State St,Columbus,Franklin,OH,43081,39.915343,-82.998615
7579,State St,Columbus,Franklin,OH,43210,40.032308,-82.927965
7989,Bethel Rd,Columbus,Franklin,OH,43219,40.012115,-83.012837
8905,High St,Columbus,Franklin,OH,43201,39.959168,-82.983284
3931,Grant Ave,Columbus,Franklin,OH,43119,39.924853,-83.032626
2990,Grant Ave,Columbus,Franklin,OH,43210,39.921197,-82.941272
1013,Broad St,Columbus,Franklin,OH,43231,39.97667,-83.060489
2407,Gay St,Columbus,Franklin,OH,43207,40.040325,-82.947292
8502,Bethel Rd,Columbus,Franklin,OH,43085,39.907536,-82.966445
2790,Rich St,Columbus,Franklin,OH,43231,39.996377,-82.932917
5510,Cleveland Ave,Columbus,Franklin,OH,43220,39.940904,-83.018521
8178,Broad St,Columbus,Franklin,OH,43123,39.966866,-83.061402
8097,Gay St,Columbus,Franklin,OH,43085,39.904156,-83.044688
1878,Summit St,Columbus,Franklin,OH,43085,40.032345,-83.022873
6887,Park St,Columbus,Franklin,OH,43227,39.961781,-83.056049
5427,Town St,Columbus,Franklin,OH,43004,40.000458,-82.921513
6158,Rich St,Columbus,Franklin,OH,43220,40.019206,-83.028021
5429,Gay St,Columbus,Franklin,OH,43204,39.900307,-82.954806
1437,Morse Rd,Columbus,Franklin,OH,43205,39.948569,-83.037885
6541,Bethel Rd,Columbus,Franklin,OH,43215,39.962176,-82.992796
6024,Grant Ave,Columbus,Franklin,OH,43004,39.891344,-82.957053
8311,Grant Ave,Columbus,Franklin,OH,43209,39.912751,-82.995138
6889,Henderson Rd,Columbus,Franklin,OH,43230,39.901042,-82.987148
1133,Spring St,Columbus,Franklin,OH,43217,39.957241,-82.968798
301,Rich St,Columbus,Franklin,OH,43215,40.027983,-83.034113
7512,Long St,Columbus,Franklin,OH,43222,39.956523,-83.067382
8764,Main St,Columbus,Franklin,OH,43222,39.955271,-82.971912
7822,Spring St,Columbus,Franklin,OH,43229,40.016765,-83.025321
2215,High St,Columbus,Franklin,OH,43205,39.968226,-83.068156
5619,Main St,Columbus,Franklin,OH,43232,40.03983,-83.00505
5629,Morse Rd,Columbus,Franklin,OH,43119,39.884109,-83.030793
1389,High St,Columbus,Franklin,OH,43222,39.954688,-83.035931
439,Town St,Columbus,Franklin,OH,43214,39.910178,-82.995661
5897,Town St,Columbus,Franklin,OH,43223,39.993829,-83.010885
3226,Town St,Columbus,Franklin,OH,43217,39.897491,-82.99813
8391,Main St,Columbus,Franklin,OH,43213,39.967854,-83.073761
2042,Summit St,Columbus,Franklin,OH,43123,39.906082,-82.991372
3457,Summit St,Columbus,Franklin,OH,43232,39.904616,-82.944368
3619,Park St,Columbus,Franklin,OH,43231,40.024872,-82.941433
8813,Town St,Columbus,Franklin,OH,43119,39.974281,-82.958178
4140,Rich St,Columbus,Franklin,OH,43231,39.920987,-83.006821
2496,Park St,Columbus,Franklin,OH,43026,39.941889,-82.999024
8176,Town St,Columbus,Franklin,OH,43230,39.935337,-83.056375
4841,Morse Rd,Columbus,Franklin,OH,43227,39.935373,-83.029335
6001,Grant Ave,Columbus,Franklin,OH,43212,40.01464,-83.038259
9238,Grant Ave,Columbus,Franklin,OH,43119,39.923897,-82.980676
7521,High St,Columbus,Franklin,OH,43211,40.015988,-83.029472
6840,Bethel Rd,Columbus,Franklin,OH,43207,39.938029,-83.055262
1559,Spring St,Columbus,Franklin,OH,43222,39.971823,-82.995664
1412,State St,Columbus,Franklin,OH,43221,39.897087,-83.022952
7024,Long St,Columbus,Franklin,OH,43235,39.962266,-83.035282
2317,Broad St,Columbus,Franklin,OH,43215,39.989118,-82.920273
6670,Cleveland Ave,Columbus,Franklin,OH,43054,39.896932,-83.060148
9504,Gay St,Columbus,Franklin,OH,43004,39.936503,-82.991432
3656,Town St,Columbus,Franklin,OH,43210,39.913487,-82.99128
5081,State St,Columbus,Franklin,OH,43227,40.030241,-83.026086
6450,Rich St,Columbus,Franklin,OH,43203,39.893802,-83.003081
6801,Summit St,Columbus,Franklin,OH,43119,40.011096,-83.054774
2292,Summit St,Columbus,Franklin,OH,43230,39.907573,-83.045164
5758,Morse Rd,Columbus,Franklin,OH,43202,39.922895,-83.0308
783,Town St,Columbus,Franklin,OH,43227,39.965618,-83.019479
4983,Gay St,Columbus,Franklin,OH,43205,39.975983,-83.041085
6223,Main St,Columbus,Franklin,OH,43201,40.006308,-82.949757
3150,Livingston Ave,Columbus,Franklin,OH,43085,39.925156,-82.994578
6420,Rich St,Columbus,Franklin,OH,43229,39.934929,-83.035864
701,Main St,Columbus,Franklin,OH,43221,39.916753,-82.96547
1726,Grant Ave,Columbus,Franklin,OH,43207,39.941487,-83.013259
7418,Gay St,Columbus,Franklin,OH,43119,39.947667,-82.980721
5552,Town St,Columbus,Franklin,OH,43026,40.022915,-82.961604
1683,State St,Columbus,Franklin,OH,43204,40.002495,-82.987269
3458,Broad St,Columbus,Franklin,OH,43231,39.949822,-83.006617
3745,Town St,Columbus,Franklin,OH,43217,40.010985,-83.006234
8276,Rich St,Columbus,Franklin,OH,43232,39.931244,-83.050643
8939,Park St,Columbus,Franklin,OH,43054,39.949892,-82.965087
1051,Bethel Rd,Columbus,Franklin,OH,43219,40.013595,-82.988189
5310,Main St,Columbus,Franklin,OH,43209,40.003084,-82.982032
9320,Broad St,Columbus,Franklin,OH,43214,40.018946,-82.947625
6493,Morse Rd,Columbus,Franklin,OH,43213,39.904286,-82.924665
430,Town St,Columbus,Franklin,OH,43203,39.919378,-83.030973
8847,Broad St,Columbus,Franklin,OH,43214,39.981898,-83.017559
7008,Grant Ave,Columbus,Franklin,OH,43227,40.015859,-83.044161
4193,Morse Rd,Columbus,Franklin,OH,43235,39.956661,-82.943719
8161,Summit St,Columbus,Franklin,OH,43202,39.969927,-83.016654
7052,Spring St,Columbus,Franklin,OH,43201,39.926862,-83.007666
4685,Town St,Columbus,Franklin,OH,43219,39.980385,-82.961397
320,Henderson Rd,Columbus,Franklin,OH,43231,39.901332,-83.036558
9636,Morse Rd,Columbus,Franklin,OH,43230,40.020758,-83.055669
1260,Town St,Columbus,Franklin,OH,43222,39.887378,-82.997121
260,Spring St,Columbus,Franklin,OH,43232,39.97057,-83.056578
7591,Long St,Columbus,Franklin,OH,43004,40.028394,-82.922143
3247,State St,Columbus,Franklin,OH,43222,40.021298,-83.01779
413,Grant Ave,Columbus,Franklin,OH,43207,39.908919,-83.053377
3407,Summit St,Columbus,Franklin,OH,43217,39.923517,-82.981616
5284,State St,Columbus,Franklin,OH,43227,39.884584,-83.043744
2731,Bethel Rd,Columbus,Franklin,OH,43215,39.96696,-83.011697
2556,Town St,Columbus,Franklin,OH,43217,39.897118,-83.036764
1701,Main St,Columbus,Franklin,OH,43085,40.0162,-83.052585
9458,Morse Rd,Columbus,Franklin,OH,43203,39.989916,-82.954796
2556,Grant Ave,Columbus,Franklin,OH,43201,40.004161,-82.998145
3553,Henderson Rd,Columbus,Franklin,OH,43221,39.930624,-82.950928
3545,Rich St,Columbus,Franklin,OH,43219,39.942632,-83.030186
9292,Broad St,Columbus,Franklin,OH,43004,39.962536,-82.927465
8337,Broad St,Columbus,Franklin,OH,43204,40.010265,-83.012915
4578,Summit St,Columbus,Franklin,OH,43204,39.92517,-82.975514
8599,Grant Ave,Columbus,Franklin,OH,43123,40.019917,-82.999483
2947,Main St,Columbus,Franklin,OH,43123,39.940537,-83.075463
3097,Morse Rd,Columbus,Franklin,OH,43207,39.976784,-83.063278
5526,Henderson Rd,Columbus,Franklin,OH,43209,39.930881,-83.01446
2066,Rich St,Columbus,Franklin,OH,43004,39.982815,-82.945102
9170,Bethel Rd,Columbus,Franklin,OH,43004,39.975706,-82.966018
558,State St,Columbus,Franklin,OH,43221,39.92279,-83.005091
3881,State St,Columbus,Franklin,OH,43204,39.892644,-82.987879
5976,Morse Rd,Columbus,Franklin,OH,43230,39.983159,-82.997511
658,Livingston Ave,Columbus,Franklin,OH,43232,39.927908,-82.939848
339,Spring St,Columbus,Franklin,OH,43230,39.982107,-82.928446
1238,Town St,Columbus,Franklin,OH,43201,39.898309,-83.064775
4825,Park St,Columbus,Franklin,OH,43210,39.891385,-83.010085
647,State St,Columbus,Franklin,OH,43201,40.003352,-82.996403
7516,Park St,Columbus,Franklin,OH,43085,39.946364,-82.920871
6203,Henderson Rd,Columbus,Franklin,OH,43085,39.91434,-82.971256
1388,Park St,Columbus,Franklin,OH,43054,39.898499,-82.946576
4868,High St,Columbus,Franklin,OH,43203,39.992455,-82.966363
8993,State St,Columbus,Franklin,OH,43223,39.950046,-83.04188
6913,Henderson Rd,Columbus,Franklin,OH,43203,40.017272,-83.076431
2027,Cleveland Ave,Columbus,Franklin,OH,43054,39.974334,-83.056181
4245,Henderson Rd,Columbus,Franklin,OH,43224,39.966592,-83.069422
3631,Long St,Columbus,Franklin,OH,43230,39.894308,-83.015689
4059,Livingston Ave,Columbus,Franklin,OH,43211,39.953378,-82.982091
744,Henderson Rd,Columbus,Franklin,OH,43232,39.942503,-82.982416
1532,Long St,Columbus,Franklin,OH,43082,39.969485,-83.021407
1309,Bethel Rd,Columbus,Franklin,OH,43223,39.96025,-83.058377
853,Livingston Ave,Columbus,Franklin,OH,43081,39.949046,-82.920959
1570,Spring St,Columbus,Franklin,OH,43222,39.982385,-83.063695
5026,Gay St,Columbus,Franklin,OH,43201,39.995763,-83.022908
3469,Bethel Rd,Columbus,Franklin,OH,43213,39.95054,-83.026312
8144,High St,Columbus,Franklin,OH,43201,39.907748,-83.03755
9950,Morse Rd,Columbus,Franklin,OH,43235,39.985519,-83.028545
4038,Henderson Rd,Columbus,Franklin,OH,43211,39.993795,-82.962383
7601,Henderson Rd,Columbus,Franklin,OH,43123,40.007161,-82.979899
2743,State St,Columbus,Franklin,OH,43207,39.96081,-82.997897
3720,Broad St,Columbus,Franklin,OH,43085,39.887983,-82.985153
5356,Spring St,Columbus,Franklin,OH,43202,39.976786,-83.063216
401,High St,Columbus,Franklin,OH,43054,39.959089,-82.964401
5549,Summit St,Columbus,Franklin,OH,43227,39.986371,-83.027595
9510,Grant Ave,Columbus,Franklin,OH,43222,40.037592,-82.925424
8791,Main St,Columbus,Franklin,OH,43231,39.885237,-83.001965
6194,Rich St,Columbus,Franklin,OH,43235,40.037357,-82.925499
7619,High St,Columbus,Franklin,OH,43227,39.914279,-83.010312
9665,Morse Rd,Columbus,Franklin,OH,43230,40.031168,-83.073326
3723,Cleveland Ave,Columbus,Franklin,OH,43212,39.999522,-82.936292
3232,High St,Columbus,Franklin,OH,43220,39.973422,-82.994267
8404,Gay St,Columbus,Franklin,OH,43212,39.886269,-83.010285
2205,High St,Columbus,Franklin,OH,43230,39.967035,-82.92187
6831,Bethel Rd,Columbus,Franklin,OH,43229,40.023694,-83.027724
3097,Long St,Columbus,Franklin,OH,43203,39.884368,-82.957728
4380,Summit St,Columbus,Franklin,OH,43212,40.040332,-83.049167
4385,Summit St,Columbus,Franklin,OH,43081,39.913501,-82.92083
7917,Main St,Columbus,Franklin,OH,43210,39.983415,-83.044365
5705,Spring St,Columbus,Franklin,OH,43209,39.918729,-82.959768
2361,Long St,Columbus,Franklin,OH,43203,39.882125,-82.964436
120,Gay St,Columbus,Franklin,OH,43235,39.930921,-83.045641
8793,Henderson Rd,Columbus,Franklin,OH,43119,40.022913,-82.926947
3458,Bethel Rd,Columbus,Franklin,OH,43202,39.901977,-83.027951
7556,Cleveland Ave,Columbus,Franklin,OH,43232,39.893134,-82.991731
704,Park St,Columbus,Franklin,OH,43231,39.965405,-83.011657
7471,Town St,Columbus,Franklin,OH,43207,39.908621,-83.065965
6311,Summit St,Columbus,Franklin,OH,43235,39.989369,-83.060524
937,Livingston Ave,Columbus,Franklin,OH,43232,39.88773,-83.075427
1757,Spring St,Columbus,Franklin,OH,43054,40.006646,-83.046661
6521,Spring St,Columbus,Franklin,OH,43123,40.008462,-82.975594
9973,Bethel Rd,Columbus,Franklin,OH,43205,39.996474,-83.072604
1952,Main St,Columbus,Franklin,OH,43222,40.027984,-82.924192
7393,High St,Columbus,Franklin,OH,43223,40.028551,-83.060133
1970,Summit St,Columbus,Franklin,OH,43081,39.986277,-83.063267
8526,Town St,Columbus,Franklin,OH,43201,39.971622,-82.933097
1650,Long St,Columbus,Franklin,OH,43201,39.953772,-83.054028
8802,Broad St,Columbus,Franklin,OH,43231,39.995905,-82.95027
7409,Livingston Ave,Columbus,Franklin,OH,43224,39.987048,-82.995673
6886,Town St,Columbus,Franklin,OH,43231,39.926353,-82.960949
1167,Broad St,Columbus,Franklin,OH,43217,39.981786,-82.981725
7348,Gay St,Columbus,Franklin,OH,43232,39.970525,-83.021834
4108,Main St,Columbus,Franklin,OH,43230,39.969375,-82.970643
4116,Park St,Columbus,Franklin,OH,43213,39.918727,-83.020083
5713,Spring St,Columbus,Franklin,OH,43211,39.993382,-83.066897
6646,Main St,Columbus,Franklin,OH,43119,40.034572,-82.97331
6152,State St,Columbus,Franklin,OH,43204,39.967707,-83.04511
6613,Park St,Columbus,Franklin,OH,43210,40.016873,-83.039068
7889,Main St,Columbus,Franklin,OH,43219,39.902921,-82.919172
8065,Livingston Ave,Columbus,Franklin,OH,43203,39.931561,-83.005735
7120,Summit St,Columbus,Franklin,OH,43230,40.033225,-83.063987
4621,Summit St,Columbus,Franklin,OH,43082,39.979752,-82.933034
9951,Park St,Columbus,Franklin,OH,43211,39.974493,-83.000603
1231,Spring St,Columbus,Franklin,OH,43205,39.986689,-82.955946
4399,Park St,Columbus,Franklin,OH,43224,39.934029,-83.070721
3877,Morse Rd,Columbus,Franklin,OH,43205,40.026278,-82.942282
6006,Gay St,Columbus,Franklin,OH,43212,39.890026,-82.960578
7823,Livingston Ave,Columbus,Franklin,OH,43213,39.960464,-83.002402
7038,Gay St,Columbus,Franklin,OH,43222,39.932913,-82.96165
9965,Gay St,Columbus,Franklin,OH,43219,39.91181,-82.997051
2193,Rich St,Columbus,Franklin,OH,43204,40.037753,-82.971545
9061,State St,Columbus,Franklin,OH,43214,40.040328,-82.925052
3529,Gay St,Columbus,Franklin,OH,43221,40.03816,-82.943638
9885,Park St,Columbus,Franklin,OH,43212,39.902404,-83.006123
1409,Grant Ave,Columbus,Franklin,OH,43217,40.016964,-83.030363
5793,Main St,Columbus,Franklin,OH,43206,39.969379,-83.011319
202,Broad St,Columbus,Franklin,OH,43207,39.961159,-83.038121
4349,Main St,Columbus,Franklin,OH,43004,39.975071,-82.927483
5711,Morse Rd,Columbus,Franklin,OH,43235,39.900501,-83.06742
5322,Town St,Columbus,Franklin,OH,43085,40.039155,-83.007222
9111,Spring St,Columbus,Franklin,OH,43123,40.032607,-82.920582
8357,Henderson Rd,Columbus,Franklin,OH,43026,40.029146,-83.008901
5345,Broad St,Columbus,Franklin,OH,43085,39.913656,-82.958316
5809,Henderson Rd,Columbus,Franklin,OH,43210,39.993507,-82.968081
9602,Spring St,Columbus,Franklin,OH,43217,39.882868,-82.942029
7490,State St,Columbus,Franklin,OH,43123,40.028663,-82.931129
8127,State St,Columbus,Franklin,OH,43202,39.934907,-83.036166
7501,Livingston Ave,Columbus,Franklin,OH,43211,39.89801,-82.986267
4934,Summit St,Columbus,Franklin,OH,43004,39.906614,-83.030856
4559,Henderson Rd,Columbus,Franklin,OH,43230,40.04008,-83.003522
8800,High St,Columbus,Franklin,OH,43203,40.03202,-83.078257
189,Gay St,Columbus,Franklin,OH,43004,40.031744,-82.942916
9511,Bethel Rd,Columbus,Franklin,OH,43085,40.026139,-82.987527
7900,Spring St,Columbus,Franklin,OH,43203,39.967458,-82.994475
6265,Bethel Rd,Columbus,Franklin,OH,43231,39.988056,-82.932883
8220,State St,Columbus,Franklin,OH,43229,39.953049,-83.004537
2265,Gay St,Columbus,Franklin,OH,43054,40.006252,-83.001421
7525,Long St,Columbus,Franklin,OH,43235,39.937212,-82.952094
9137,Rich St,Columbus,Franklin,OH,43214,40.018304,-82.94094
2314,Morse Rd,Columbus,Franklin,OH,43219,39.961257,-83.0385
1472,Main St,Columbus,Franklin,OH,43235,39.976863,-83.077393
7286,High St,Columbus,Franklin,OH,43214,40.020393,-83.060337
9620,Grant Ave,Columbus,Franklin,OH,43221,40.020596,-82.941948
4658,Park St,Columbus,Franklin,OH,43054,39.929227,-82.955189
4932,Bethel Rd,Columbus,Franklin,OH,43026,39.929897,-83.018417
3106,Town St,Columbus,Franklin,OH,43203,39.89337,-82.97036
4794,Town St,Columbus,Franklin,OH,43219,39.910728,-82.937246
9548,Bethel Rd,Columbus,Franklin,OH,43224,39.956764,-83.000521
257,Livingston Ave,Columbus,Franklin,OH,43222,39.951513,-82.994129
9701,Livingston Ave,Columbus,Franklin,OH,43231,40.006051,-83.00133
2494,Broad St,Columbus,Franklin,OH,43123,39.95315,-82.995032
3442,Town St,Columbus,Franklin,OH,43085,39.95129,-83.05875
4187,High St,Columbus,Franklin,OH,43082,40.013788,-83.036768
2842,Henderson Rd,Columbus,Franklin,OH,43215,39.906433,-83.053615
1722,Morse Rd,Columbus,Franklin,OH,43205,39.933631,-83.074065
1865,Main St,Columbus,Franklin,OH,43222,39.88875,-82.919836
8739,Bethel Rd,Columbus,Franklin,OH,43215,39.995846,-83.065848
9010,Town St,Columbus,Franklin,OH,43081,39.985413,-82.991137
7478,Morse Rd,Columbus,Franklin,OH,43203,39.903467,-83.004849
7182,Town St,Columbus,Franklin,OH,43215,39.944528,-83.037382
2429,Summit St,Columbus,Franklin,OH,43215,39.999772,-82.934732
5362,Spring St,Columbus,Franklin,OH,43209,40.037782,-82.942477
3293,Morse Rd,Columbus,Franklin,OH,43223,39.988759,-82.96891
9401,Grant Ave,Columbus,Franklin,OH,43235,39.98456,-82.955942
6592,Town St,Columbus,Franklin,OH,43219,39.912761,-83.056604
2647,Broad St,Columbus,Franklin,OH,43209,39.972749,-82.928219
2638,Main St,Columbus,Franklin,OH,43207,40.038971,-82.978541
3147,Gay St,Columbus,Franklin,OH,43201,39.890838,-82.992715
6857,Main St,Columbus,Franklin,OH,43223,39.962577,-83.077432
6291,Rich St,Columbus,Franklin,OH,43227,39.922118,-82.923641
9570,Long St,Columbus,Franklin,OH,43219,40.001429,-82.951978
4295,Main St,Columbus,Franklin,OH,43205,39.886992,-83.033807
8371,Long St,Columbus,Franklin,OH,43235,39.952354,-82.932718
8759,Main St,Columbus,Franklin,OH,43227,40.008902,-83.008034
7180,Grant Ave,Columbus,Franklin,OH,43227,39.921122,-82.92105
1396,Gay St,Columbus,Franklin,OH,43209,39.97407,-82.941209
2751,Gay St,Columbus,Franklin,OH,43206,40.009513,-82.960991
1626,Rich St,Columbus,Franklin,OH,43205,39.916969,-83.048202
8978,Livingston Ave,Columbus,Franklin,OH,43085,39.882834,-83.077768
4121,Broad St,Columbus,Franklin,OH,43207,39.970214,-83.004252
9481,Gay St,Columbus,Franklin,OH,43212,39.962868,-82.956554
8664,Bethel Rd,Columbus,Franklin,OH,43204,40.034596,-82.960385
770,Main St,Columbus,Franklin,OH,43081,40.000836,-83.00959
786,Town St,Columbus,Franklin,OH,43026,39.904246,-82.995213
1095,Morse Rd,Columbus,Franklin,OH,43223,39.973573,-82.958665
1492,Main St,Columbus,Franklin,OH,43201,39.899806,-82.942502
2290,State St,Columbus,Franklin,OH,43221,39.946719,-82.949411
9442,Main St,Columbus,Franklin,OH,43214,40.028867,-83.056128
5457,State St,Columbus,Franklin,OH,43054,40.023763,-83.027085
1356,Spring St,Columbus,Franklin,OH,43203,39.920598,-82.95876
1498,Grant Ave,Columbus,Franklin,OH,43203,39.942722,-83.008968
2651,Spring St,Columbus,Franklin,OH,43227,39.939884,-83.038563
9245,Grant Ave,Columbus,Franklin,OH,43211,39.924007,-83.066332
9070,Henderson Rd,Columbus,Franklin,OH,43223,39.950092,-83.003888
5115,Broad St,Columbus,Franklin,OH,43215,39.915816,-82.927955
7063,Park St,Columbus,Franklin,OH,43204,39.970999,-83.060576
7403,Rich St,Columbus,Franklin,OH,43229,39.930908,-83.042783
8758,Bethel Rd,Columbus,Franklin,OH,43214,39.928168,-83.057485
503,Livingston Ave,Columbus,Franklin,OH,43211,40.02816,-83.031485
7548,Rich St,Columbus,Franklin,OH,43211,40.010128,-82.990434
3924,Summit St,Columbus,Franklin,OH,43222,39.923508,-82.948592
5412,Spring St,Columbus,Franklin,OH,43220,39.943037,-82.98385
8922,Bethel Rd,Columbus,Franklin,OH,43206,39.943532,-82.96909
4698,Long St,Columbus,Franklin,OH,43209,39.988851,-82.944025
7357,Rich St,Columbus,Franklin,OH,43230,39.999944,-82.946695
862,Town St,Columbus,Franklin,OH,43210,39.882667,-83.057121
3426,Summit St,Columbus,Franklin,OH,43214,39.956325,-83.030643
4150,Park St,Columbus,Franklin,OH,43232,40.003568,-83.0134
5720,Long St,Columbus,Franklin,OH,43235,39.966589,-83.03916
2082,Morse Rd,Columbus,Franklin,OH,43222,39.934716,-82.921312
